year,ssp,Nt,GCM,counts
1977.0,ssp585,Nt25,gfdl-esm4,
1978.0,ssp585,Nt25,gfdl-esm4,
1979.0,ssp585,Nt25,gfdl-esm4,
1980.0,ssp585,Nt25,gfdl-esm4,
1981.0,ssp585,Nt25,gfdl-esm4,
1982.0,ssp585,Nt25,gfdl-esm4,
1983.0,ssp585,Nt25,gfdl-esm4,
1984.0,ssp585,Nt25,gfdl-esm4,
1985.0,ssp585,Nt25,gfdl-esm4,
1986.0,ssp585,Nt25,gfdl-esm4,
1987.0,ssp585,Nt25,gfdl-esm4,
1988.0,ssp585,Nt25,gfdl-esm4,
1989.0,ssp585,Nt25,gfdl-esm4,
1990.0,ssp585,Nt25,gfdl-esm4,
1991.0,ssp585,Nt25,gfdl-esm4,
1992.0,ssp585,Nt25,gfdl-esm4,
1993.0,ssp585,Nt25,gfdl-esm4,
1994.0,ssp585,Nt25,gfdl-esm4,
1995.0,ssp585,Nt25,gfdl-esm4,
1996.0,ssp585,Nt25,gfdl-esm4,
1997.0,ssp585,Nt25,gfdl-esm4,
1998.0,ssp585,Nt25,gfdl-esm4,
1999.0,ssp585,Nt25,gfdl-esm4,
2000.0,ssp585,Nt25,gfdl-esm4,
2001.0,ssp585,Nt25,gfdl-esm4,
2002.0,ssp585,Nt25,gfdl-esm4,
2003.0,ssp585,Nt25,gfdl-esm4,
2004.0,ssp585,Nt25,gfdl-esm4,
2005.0,ssp585,Nt25,gfdl-esm4,
2006.0,ssp585,Nt25,gfdl-esm4,
2007.0,ssp585,Nt25,gfdl-esm4,
2008.0,ssp585,Nt25,gfdl-esm4,
2009.0,ssp585,Nt25,gfdl-esm4,
2010.0,ssp585,Nt25,gfdl-esm4,
2011.0,ssp585,Nt25,gfdl-esm4,
2012.0,ssp585,Nt25,gfdl-esm4,
2013.0,ssp585,Nt25,gfdl-esm4,
2014.0,ssp585,Nt25,gfdl-esm4,
2015.0,ssp585,Nt25,gfdl-esm4,
2016.0,ssp585,Nt25,gfdl-esm4,
2017.0,ssp585,Nt25,gfdl-esm4,
2018.0,ssp585,Nt25,gfdl-esm4,
2019.0,ssp585,Nt25,gfdl-esm4,
2020.0,ssp585,Nt25,gfdl-esm4,
2021.0,ssp585,Nt25,gfdl-esm4,
2022.0,ssp585,Nt25,gfdl-esm4,
2023.0,ssp585,Nt25,gfdl-esm4,
2024.0,ssp585,Nt25,gfdl-esm4,
2025.0,ssp585,Nt25,gfdl-esm4,
2026.0,ssp585,Nt25,gfdl-esm4,
2027.0,ssp585,Nt25,gfdl-esm4,
2028.0,ssp585,Nt25,gfdl-esm4,
2029.0,ssp585,Nt25,gfdl-esm4,
2030.0,ssp585,Nt25,gfdl-esm4,
2031.0,ssp585,Nt25,gfdl-esm4,
2032.0,ssp585,Nt25,gfdl-esm4,
2033.0,ssp585,Nt25,gfdl-esm4,
2034.0,ssp585,Nt25,gfdl-esm4,
2035.0,ssp585,Nt25,gfdl-esm4,
2036.0,ssp585,Nt25,gfdl-esm4,
2037.0,ssp585,Nt25,gfdl-esm4,
2038.0,ssp585,Nt25,gfdl-esm4,
2039.0,ssp585,Nt25,gfdl-esm4,
2040.0,ssp585,Nt25,gfdl-esm4,
2041.0,ssp585,Nt25,gfdl-esm4,
2042.0,ssp585,Nt25,gfdl-esm4,
2043.0,ssp585,Nt25,gfdl-esm4,
2044.0,ssp585,Nt25,gfdl-esm4,
2045.0,ssp585,Nt25,gfdl-esm4,
2046.0,ssp585,Nt25,gfdl-esm4,
2047.0,ssp585,Nt25,gfdl-esm4,
2048.0,ssp585,Nt25,gfdl-esm4,
2049.0,ssp585,Nt25,gfdl-esm4,
2050.0,ssp585,Nt25,gfdl-esm4,
