year,ssp,Nt,GCM,counts
1938.0,picontrol,Nt25,ipsl-cm6a-lr,216663638.8299548
1939.0,picontrol,Nt25,ipsl-cm6a-lr,211946403.44927672
1940.0,picontrol,Nt25,ipsl-cm6a-lr,213763730.3083746
1941.0,picontrol,Nt25,ipsl-cm6a-lr,213749760.35481703
1942.0,picontrol,Nt25,ipsl-cm6a-lr,216834767.0116156
1943.0,picontrol,Nt25,ipsl-cm6a-lr,217085056.3960263
1944.0,picontrol,Nt25,ipsl-cm6a-lr,218705004.61681187
1945.0,picontrol,Nt25,ipsl-cm6a-lr,218580524.599928
1946.0,picontrol,Nt25,ipsl-cm6a-lr,218627667.94330743
1947.0,picontrol,Nt25,ipsl-cm6a-lr,223222552.9401018
1948.0,picontrol,Nt25,ipsl-cm6a-lr,222597380.52085957
1949.0,picontrol,Nt25,ipsl-cm6a-lr,223464077.50595188
1950.0,picontrol,Nt25,ipsl-cm6a-lr,228661778.67822003
1951.0,picontrol,Nt25,ipsl-cm6a-lr,229856186.93085295
1952.0,picontrol,Nt25,ipsl-cm6a-lr,228481623.65882304
1953.0,picontrol,Nt25,ipsl-cm6a-lr,230968741.7262876
1954.0,picontrol,Nt25,ipsl-cm6a-lr,224336450.68174887
1955.0,picontrol,Nt25,ipsl-cm6a-lr,223267537.27830735
1956.0,picontrol,Nt25,ipsl-cm6a-lr,225775038.4357743
1957.0,picontrol,Nt25,ipsl-cm6a-lr,229663682.08574343
1958.0,picontrol,Nt25,ipsl-cm6a-lr,232187986.59156227
1959.0,picontrol,Nt25,ipsl-cm6a-lr,232353066.1783918
1960.0,picontrol,Nt25,ipsl-cm6a-lr,232817980.74788877
1961.0,picontrol,Nt25,ipsl-cm6a-lr,234186447.6973784
1962.0,picontrol,Nt25,ipsl-cm6a-lr,234708096.9441989
1963.0,picontrol,Nt25,ipsl-cm6a-lr,231705165.82979232
1964.0,picontrol,Nt25,ipsl-cm6a-lr,223890428.20739505
