year,ssp,Nt,GCM,counts
1959.0,ssp585,Nt25,mpi-esm1-2-hr,
1960.0,ssp585,Nt25,mpi-esm1-2-hr,
1961.0,ssp585,Nt25,mpi-esm1-2-hr,
1962.0,ssp585,Nt25,mpi-esm1-2-hr,
1963.0,ssp585,Nt25,mpi-esm1-2-hr,
1964.0,ssp585,Nt25,mpi-esm1-2-hr,
1965.0,ssp585,Nt25,mpi-esm1-2-hr,
1966.0,ssp585,Nt25,mpi-esm1-2-hr,
1967.0,ssp585,Nt25,mpi-esm1-2-hr,
1968.0,ssp585,Nt25,mpi-esm1-2-hr,
1969.0,ssp585,Nt25,mpi-esm1-2-hr,
1970.0,ssp585,Nt25,mpi-esm1-2-hr,
1971.0,ssp585,Nt25,mpi-esm1-2-hr,
1972.0,ssp585,Nt25,mpi-esm1-2-hr,
1973.0,ssp585,Nt25,mpi-esm1-2-hr,
1974.0,ssp585,Nt25,mpi-esm1-2-hr,
1975.0,ssp585,Nt25,mpi-esm1-2-hr,
1976.0,ssp585,Nt25,mpi-esm1-2-hr,
1977.0,ssp585,Nt25,mpi-esm1-2-hr,
1978.0,ssp585,Nt25,mpi-esm1-2-hr,
1979.0,ssp585,Nt25,mpi-esm1-2-hr,
1980.0,ssp585,Nt25,mpi-esm1-2-hr,
1981.0,ssp585,Nt25,mpi-esm1-2-hr,
1982.0,ssp585,Nt25,mpi-esm1-2-hr,
1983.0,ssp585,Nt25,mpi-esm1-2-hr,
1984.0,ssp585,Nt25,mpi-esm1-2-hr,
1985.0,ssp585,Nt25,mpi-esm1-2-hr,
1986.0,ssp585,Nt25,mpi-esm1-2-hr,
1987.0,ssp585,Nt25,mpi-esm1-2-hr,
1988.0,ssp585,Nt25,mpi-esm1-2-hr,
1989.0,ssp585,Nt25,mpi-esm1-2-hr,
1990.0,ssp585,Nt25,mpi-esm1-2-hr,
1991.0,ssp585,Nt25,mpi-esm1-2-hr,
1992.0,ssp585,Nt25,mpi-esm1-2-hr,
1993.0,ssp585,Nt25,mpi-esm1-2-hr,
1994.0,ssp585,Nt25,mpi-esm1-2-hr,
1995.0,ssp585,Nt25,mpi-esm1-2-hr,
1996.0,ssp585,Nt25,mpi-esm1-2-hr,
1997.0,ssp585,Nt25,mpi-esm1-2-hr,
1998.0,ssp585,Nt25,mpi-esm1-2-hr,
1999.0,ssp585,Nt25,mpi-esm1-2-hr,
2000.0,ssp585,Nt25,mpi-esm1-2-hr,
2001.0,ssp585,Nt25,mpi-esm1-2-hr,
2002.0,ssp585,Nt25,mpi-esm1-2-hr,
2003.0,ssp585,Nt25,mpi-esm1-2-hr,
2004.0,ssp585,Nt25,mpi-esm1-2-hr,
2005.0,ssp585,Nt25,mpi-esm1-2-hr,
2006.0,ssp585,Nt25,mpi-esm1-2-hr,
2007.0,ssp585,Nt25,mpi-esm1-2-hr,
2008.0,ssp585,Nt25,mpi-esm1-2-hr,
2009.0,ssp585,Nt25,mpi-esm1-2-hr,
2010.0,ssp585,Nt25,mpi-esm1-2-hr,
2011.0,ssp585,Nt25,mpi-esm1-2-hr,
2012.0,ssp585,Nt25,mpi-esm1-2-hr,
2013.0,ssp585,Nt25,mpi-esm1-2-hr,
2014.0,ssp585,Nt25,mpi-esm1-2-hr,
2015.0,ssp585,Nt25,mpi-esm1-2-hr,
2016.0,ssp585,Nt25,mpi-esm1-2-hr,
2017.0,ssp585,Nt25,mpi-esm1-2-hr,
2018.0,ssp585,Nt25,mpi-esm1-2-hr,
2019.0,ssp585,Nt25,mpi-esm1-2-hr,
2020.0,ssp585,Nt25,mpi-esm1-2-hr,
2021.0,ssp585,Nt25,mpi-esm1-2-hr,
2022.0,ssp585,Nt25,mpi-esm1-2-hr,
2023.0,ssp585,Nt25,mpi-esm1-2-hr,
2024.0,ssp585,Nt25,mpi-esm1-2-hr,
2025.0,ssp585,Nt25,mpi-esm1-2-hr,
2026.0,ssp585,Nt25,mpi-esm1-2-hr,
2027.0,ssp585,Nt25,mpi-esm1-2-hr,
2028.0,ssp585,Nt25,mpi-esm1-2-hr,
2029.0,ssp585,Nt25,mpi-esm1-2-hr,
2030.0,ssp585,Nt25,mpi-esm1-2-hr,
2031.0,ssp585,Nt25,mpi-esm1-2-hr,
2032.0,ssp585,Nt25,mpi-esm1-2-hr,
2033.0,ssp585,Nt25,mpi-esm1-2-hr,
2034.0,ssp585,Nt25,mpi-esm1-2-hr,
2035.0,ssp585,Nt25,mpi-esm1-2-hr,
2036.0,ssp585,Nt25,mpi-esm1-2-hr,
2037.0,ssp585,Nt25,mpi-esm1-2-hr,
