year,ssp,Nt,GCM,counts
1901.0,picontrol,Nt25,ipsl-cm6a-lr,
1902.0,picontrol,Nt25,ipsl-cm6a-lr,
1903.0,picontrol,Nt25,ipsl-cm6a-lr,
1904.0,picontrol,Nt25,ipsl-cm6a-lr,
1905.0,picontrol,Nt25,ipsl-cm6a-lr,
1906.0,picontrol,Nt25,ipsl-cm6a-lr,
1907.0,picontrol,Nt25,ipsl-cm6a-lr,
1908.0,picontrol,Nt25,ipsl-cm6a-lr,
1909.0,picontrol,Nt25,ipsl-cm6a-lr,
1910.0,picontrol,Nt25,ipsl-cm6a-lr,
1911.0,picontrol,Nt25,ipsl-cm6a-lr,
1912.0,picontrol,Nt25,ipsl-cm6a-lr,
1913.0,picontrol,Nt25,ipsl-cm6a-lr,
1914.0,picontrol,Nt25,ipsl-cm6a-lr,
1915.0,picontrol,Nt25,ipsl-cm6a-lr,
1916.0,picontrol,Nt25,ipsl-cm6a-lr,
1917.0,picontrol,Nt25,ipsl-cm6a-lr,
1918.0,picontrol,Nt25,ipsl-cm6a-lr,
1919.0,picontrol,Nt25,ipsl-cm6a-lr,
1920.0,picontrol,Nt25,ipsl-cm6a-lr,
1921.0,picontrol,Nt25,ipsl-cm6a-lr,
1922.0,picontrol,Nt25,ipsl-cm6a-lr,
1923.0,picontrol,Nt25,ipsl-cm6a-lr,
1924.0,picontrol,Nt25,ipsl-cm6a-lr,
1925.0,picontrol,Nt25,ipsl-cm6a-lr,
1926.0,picontrol,Nt25,ipsl-cm6a-lr,
1927.0,picontrol,Nt25,ipsl-cm6a-lr,
1928.0,picontrol,Nt25,ipsl-cm6a-lr,
1929.0,picontrol,Nt25,ipsl-cm6a-lr,
1930.0,picontrol,Nt25,ipsl-cm6a-lr,
1931.0,picontrol,Nt25,ipsl-cm6a-lr,
1932.0,picontrol,Nt25,ipsl-cm6a-lr,
1933.0,picontrol,Nt25,ipsl-cm6a-lr,
1934.0,picontrol,Nt25,ipsl-cm6a-lr,
1935.0,picontrol,Nt25,ipsl-cm6a-lr,
1936.0,picontrol,Nt25,ipsl-cm6a-lr,
1937.0,picontrol,Nt25,ipsl-cm6a-lr,
1938.0,picontrol,Nt25,ipsl-cm6a-lr,
1939.0,picontrol,Nt25,ipsl-cm6a-lr,
1940.0,picontrol,Nt25,ipsl-cm6a-lr,
1941.0,picontrol,Nt25,ipsl-cm6a-lr,
1942.0,picontrol,Nt25,ipsl-cm6a-lr,
1943.0,picontrol,Nt25,ipsl-cm6a-lr,
1944.0,picontrol,Nt25,ipsl-cm6a-lr,
