year,ssp,Nt,GCM,counts
1977.0,picontrol,Nt25,mri-esm2-0,
1978.0,picontrol,Nt25,mri-esm2-0,
1979.0,picontrol,Nt25,mri-esm2-0,
1980.0,picontrol,Nt25,mri-esm2-0,
1981.0,picontrol,Nt25,mri-esm2-0,
1982.0,picontrol,Nt25,mri-esm2-0,
1983.0,picontrol,Nt25,mri-esm2-0,
1984.0,picontrol,Nt25,mri-esm2-0,
1985.0,picontrol,Nt25,mri-esm2-0,
1986.0,picontrol,Nt25,mri-esm2-0,
1987.0,picontrol,Nt25,mri-esm2-0,
1988.0,picontrol,Nt25,mri-esm2-0,
1989.0,picontrol,Nt25,mri-esm2-0,
1990.0,picontrol,Nt25,mri-esm2-0,
1991.0,picontrol,Nt25,mri-esm2-0,
1992.0,picontrol,Nt25,mri-esm2-0,
1993.0,picontrol,Nt25,mri-esm2-0,
1994.0,picontrol,Nt25,mri-esm2-0,
1995.0,picontrol,Nt25,mri-esm2-0,
1996.0,picontrol,Nt25,mri-esm2-0,
1997.0,picontrol,Nt25,mri-esm2-0,
1998.0,picontrol,Nt25,mri-esm2-0,
1999.0,picontrol,Nt25,mri-esm2-0,
2000.0,picontrol,Nt25,mri-esm2-0,
2001.0,picontrol,Nt25,mri-esm2-0,
2002.0,picontrol,Nt25,mri-esm2-0,
2003.0,picontrol,Nt25,mri-esm2-0,
2004.0,picontrol,Nt25,mri-esm2-0,
2005.0,picontrol,Nt25,mri-esm2-0,
2006.0,picontrol,Nt25,mri-esm2-0,
2007.0,picontrol,Nt25,mri-esm2-0,
2008.0,picontrol,Nt25,mri-esm2-0,
2009.0,picontrol,Nt25,mri-esm2-0,
2010.0,picontrol,Nt25,mri-esm2-0,
2011.0,picontrol,Nt25,mri-esm2-0,
2012.0,picontrol,Nt25,mri-esm2-0,
2013.0,picontrol,Nt25,mri-esm2-0,
2014.0,picontrol,Nt25,mri-esm2-0,
2015.0,picontrol,Nt25,mri-esm2-0,
2016.0,picontrol,Nt25,mri-esm2-0,
2017.0,picontrol,Nt25,mri-esm2-0,
2018.0,picontrol,Nt25,mri-esm2-0,
2019.0,picontrol,Nt25,mri-esm2-0,
2020.0,picontrol,Nt25,mri-esm2-0,
2021.0,picontrol,Nt25,mri-esm2-0,
2022.0,picontrol,Nt25,mri-esm2-0,
2023.0,picontrol,Nt25,mri-esm2-0,
2024.0,picontrol,Nt25,mri-esm2-0,
2025.0,picontrol,Nt25,mri-esm2-0,
2026.0,picontrol,Nt25,mri-esm2-0,
2027.0,picontrol,Nt25,mri-esm2-0,
2028.0,picontrol,Nt25,mri-esm2-0,
2029.0,picontrol,Nt25,mri-esm2-0,
2030.0,picontrol,Nt25,mri-esm2-0,
2031.0,picontrol,Nt25,mri-esm2-0,
2032.0,picontrol,Nt25,mri-esm2-0,
2033.0,picontrol,Nt25,mri-esm2-0,
2034.0,picontrol,Nt25,mri-esm2-0,
2035.0,picontrol,Nt25,mri-esm2-0,
2036.0,picontrol,Nt25,mri-esm2-0,
2037.0,picontrol,Nt25,mri-esm2-0,
2038.0,picontrol,Nt25,mri-esm2-0,
2039.0,picontrol,Nt25,mri-esm2-0,
2040.0,picontrol,Nt25,mri-esm2-0,
2041.0,picontrol,Nt25,mri-esm2-0,
2042.0,picontrol,Nt25,mri-esm2-0,
2043.0,picontrol,Nt25,mri-esm2-0,
2044.0,picontrol,Nt25,mri-esm2-0,
2045.0,picontrol,Nt25,mri-esm2-0,
2046.0,picontrol,Nt25,mri-esm2-0,
2047.0,picontrol,Nt25,mri-esm2-0,
2048.0,picontrol,Nt25,mri-esm2-0,
2049.0,picontrol,Nt25,mri-esm2-0,
2050.0,picontrol,Nt25,mri-esm2-0,
