year,ssp,Nt,GCM,counts
1944.0,ssp585,Nt25,ukesm1-0-ll,
1945.0,ssp585,Nt25,ukesm1-0-ll,
1946.0,ssp585,Nt25,ukesm1-0-ll,
1947.0,ssp585,Nt25,ukesm1-0-ll,
1948.0,ssp585,Nt25,ukesm1-0-ll,
1949.0,ssp585,Nt25,ukesm1-0-ll,
1950.0,ssp585,Nt25,ukesm1-0-ll,
1951.0,ssp585,Nt25,ukesm1-0-ll,
1952.0,ssp585,Nt25,ukesm1-0-ll,
1953.0,ssp585,Nt25,ukesm1-0-ll,
1954.0,ssp585,Nt25,ukesm1-0-ll,
1955.0,ssp585,Nt25,ukesm1-0-ll,
1956.0,ssp585,Nt25,ukesm1-0-ll,
1957.0,ssp585,Nt25,ukesm1-0-ll,
1958.0,ssp585,Nt25,ukesm1-0-ll,
1959.0,ssp585,Nt25,ukesm1-0-ll,
1960.0,ssp585,Nt25,ukesm1-0-ll,
1961.0,ssp585,Nt25,ukesm1-0-ll,
1962.0,ssp585,Nt25,ukesm1-0-ll,
1963.0,ssp585,Nt25,ukesm1-0-ll,
1964.0,ssp585,Nt25,ukesm1-0-ll,
1965.0,ssp585,Nt25,ukesm1-0-ll,
1966.0,ssp585,Nt25,ukesm1-0-ll,
1967.0,ssp585,Nt25,ukesm1-0-ll,
1968.0,ssp585,Nt25,ukesm1-0-ll,
1969.0,ssp585,Nt25,ukesm1-0-ll,
1970.0,ssp585,Nt25,ukesm1-0-ll,
1971.0,ssp585,Nt25,ukesm1-0-ll,
1972.0,ssp585,Nt25,ukesm1-0-ll,
1973.0,ssp585,Nt25,ukesm1-0-ll,
1974.0,ssp585,Nt25,ukesm1-0-ll,
1975.0,ssp585,Nt25,ukesm1-0-ll,
1976.0,ssp585,Nt25,ukesm1-0-ll,
1977.0,ssp585,Nt25,ukesm1-0-ll,
1978.0,ssp585,Nt25,ukesm1-0-ll,
1979.0,ssp585,Nt25,ukesm1-0-ll,
1980.0,ssp585,Nt25,ukesm1-0-ll,
1981.0,ssp585,Nt25,ukesm1-0-ll,
1982.0,ssp585,Nt25,ukesm1-0-ll,
1983.0,ssp585,Nt25,ukesm1-0-ll,
1984.0,ssp585,Nt25,ukesm1-0-ll,
1985.0,ssp585,Nt25,ukesm1-0-ll,
1986.0,ssp585,Nt25,ukesm1-0-ll,
1987.0,ssp585,Nt25,ukesm1-0-ll,
1988.0,ssp585,Nt25,ukesm1-0-ll,
1989.0,ssp585,Nt25,ukesm1-0-ll,
1990.0,ssp585,Nt25,ukesm1-0-ll,
1991.0,ssp585,Nt25,ukesm1-0-ll,
1992.0,ssp585,Nt25,ukesm1-0-ll,
1993.0,ssp585,Nt25,ukesm1-0-ll,
1994.0,ssp585,Nt25,ukesm1-0-ll,
1995.0,ssp585,Nt25,ukesm1-0-ll,
1996.0,ssp585,Nt25,ukesm1-0-ll,
1997.0,ssp585,Nt25,ukesm1-0-ll,
1998.0,ssp585,Nt25,ukesm1-0-ll,
1999.0,ssp585,Nt25,ukesm1-0-ll,
2000.0,ssp585,Nt25,ukesm1-0-ll,
2001.0,ssp585,Nt25,ukesm1-0-ll,
2002.0,ssp585,Nt25,ukesm1-0-ll,
2003.0,ssp585,Nt25,ukesm1-0-ll,
2004.0,ssp585,Nt25,ukesm1-0-ll,
2005.0,ssp585,Nt25,ukesm1-0-ll,
2006.0,ssp585,Nt25,ukesm1-0-ll,
2007.0,ssp585,Nt25,ukesm1-0-ll,
2008.0,ssp585,Nt25,ukesm1-0-ll,
2009.0,ssp585,Nt25,ukesm1-0-ll,
2010.0,ssp585,Nt25,ukesm1-0-ll,
2011.0,ssp585,Nt25,ukesm1-0-ll,
2012.0,ssp585,Nt25,ukesm1-0-ll,
2013.0,ssp585,Nt25,ukesm1-0-ll,
2014.0,ssp585,Nt25,ukesm1-0-ll,
2015.0,ssp585,Nt25,ukesm1-0-ll,
2016.0,ssp585,Nt25,ukesm1-0-ll,
2017.0,ssp585,Nt25,ukesm1-0-ll,
2018.0,ssp585,Nt25,ukesm1-0-ll,
2019.0,ssp585,Nt25,ukesm1-0-ll,
2020.0,ssp585,Nt25,ukesm1-0-ll,
2021.0,ssp585,Nt25,ukesm1-0-ll,
2022.0,ssp585,Nt25,ukesm1-0-ll,
2023.0,ssp585,Nt25,ukesm1-0-ll,
2024.0,ssp585,Nt25,ukesm1-0-ll,
2025.0,ssp585,Nt25,ukesm1-0-ll,
2026.0,ssp585,Nt25,ukesm1-0-ll,
2027.0,ssp585,Nt25,ukesm1-0-ll,
2028.0,ssp585,Nt25,ukesm1-0-ll,
2029.0,ssp585,Nt25,ukesm1-0-ll,
2030.0,ssp585,Nt25,ukesm1-0-ll,
2031.0,ssp585,Nt25,ukesm1-0-ll,
2032.0,ssp585,Nt25,ukesm1-0-ll,
2033.0,ssp585,Nt25,ukesm1-0-ll,
2034.0,ssp585,Nt25,ukesm1-0-ll,
2035.0,ssp585,Nt25,ukesm1-0-ll,
2036.0,ssp585,Nt25,ukesm1-0-ll,
2037.0,ssp585,Nt25,ukesm1-0-ll,
2038.0,ssp585,Nt25,ukesm1-0-ll,
2039.0,ssp585,Nt25,ukesm1-0-ll,
2040.0,ssp585,Nt25,ukesm1-0-ll,
2041.0,ssp585,Nt25,ukesm1-0-ll,
2042.0,ssp585,Nt25,ukesm1-0-ll,
2043.0,ssp585,Nt25,ukesm1-0-ll,
2044.0,ssp585,Nt25,ukesm1-0-ll,
2045.0,ssp585,Nt25,ukesm1-0-ll,
2046.0,ssp585,Nt25,ukesm1-0-ll,
2047.0,ssp585,Nt25,ukesm1-0-ll,
2048.0,ssp585,Nt25,ukesm1-0-ll,
2049.0,ssp585,Nt25,ukesm1-0-ll,
2050.0,ssp585,Nt25,ukesm1-0-ll,
