year,ssp,Nt,GCM,counts
1967.0,picontrol,Nt25,ukesm1-0-ll,
1968.0,picontrol,Nt25,ukesm1-0-ll,
1969.0,picontrol,Nt25,ukesm1-0-ll,
1970.0,picontrol,Nt25,ukesm1-0-ll,
1971.0,picontrol,Nt25,ukesm1-0-ll,
1972.0,picontrol,Nt25,ukesm1-0-ll,
1973.0,picontrol,Nt25,ukesm1-0-ll,
1974.0,picontrol,Nt25,ukesm1-0-ll,
1975.0,picontrol,Nt25,ukesm1-0-ll,
1976.0,picontrol,Nt25,ukesm1-0-ll,
1977.0,picontrol,Nt25,ukesm1-0-ll,
1978.0,picontrol,Nt25,ukesm1-0-ll,
1979.0,picontrol,Nt25,ukesm1-0-ll,
1980.0,picontrol,Nt25,ukesm1-0-ll,
1981.0,picontrol,Nt25,ukesm1-0-ll,
1982.0,picontrol,Nt25,ukesm1-0-ll,
1983.0,picontrol,Nt25,ukesm1-0-ll,
1984.0,picontrol,Nt25,ukesm1-0-ll,
1985.0,picontrol,Nt25,ukesm1-0-ll,
1986.0,picontrol,Nt25,ukesm1-0-ll,
1987.0,picontrol,Nt25,ukesm1-0-ll,
1988.0,picontrol,Nt25,ukesm1-0-ll,
1989.0,picontrol,Nt25,ukesm1-0-ll,
1990.0,picontrol,Nt25,ukesm1-0-ll,
1991.0,picontrol,Nt25,ukesm1-0-ll,
1992.0,picontrol,Nt25,ukesm1-0-ll,
1993.0,picontrol,Nt25,ukesm1-0-ll,
1994.0,picontrol,Nt25,ukesm1-0-ll,
1995.0,picontrol,Nt25,ukesm1-0-ll,
1996.0,picontrol,Nt25,ukesm1-0-ll,
1997.0,picontrol,Nt25,ukesm1-0-ll,
1998.0,picontrol,Nt25,ukesm1-0-ll,
1999.0,picontrol,Nt25,ukesm1-0-ll,
2000.0,picontrol,Nt25,ukesm1-0-ll,
2001.0,picontrol,Nt25,ukesm1-0-ll,
2002.0,picontrol,Nt25,ukesm1-0-ll,
2003.0,picontrol,Nt25,ukesm1-0-ll,
2004.0,picontrol,Nt25,ukesm1-0-ll,
2005.0,picontrol,Nt25,ukesm1-0-ll,
2006.0,picontrol,Nt25,ukesm1-0-ll,
2007.0,picontrol,Nt25,ukesm1-0-ll,
2008.0,picontrol,Nt25,ukesm1-0-ll,
2009.0,picontrol,Nt25,ukesm1-0-ll,
2010.0,picontrol,Nt25,ukesm1-0-ll,
2011.0,picontrol,Nt25,ukesm1-0-ll,
2012.0,picontrol,Nt25,ukesm1-0-ll,
2013.0,picontrol,Nt25,ukesm1-0-ll,
2014.0,picontrol,Nt25,ukesm1-0-ll,
