year,ssp,Nt,GCM,counts
1949.0,ssp585,Nt25,mri-esm2-0,463415940.8892475
1950.0,ssp585,Nt25,mri-esm2-0,471272479.4412787
1951.0,ssp585,Nt25,mri-esm2-0,481104040.5449234
1952.0,ssp585,Nt25,mri-esm2-0,503547521.8808542
1953.0,ssp585,Nt25,mri-esm2-0,516834309.52446645
1954.0,ssp585,Nt25,mri-esm2-0,523683884.7620038
1955.0,ssp585,Nt25,mri-esm2-0,538618408.5934923
1956.0,ssp585,Nt25,mri-esm2-0,549303932.0014882
1957.0,ssp585,Nt25,mri-esm2-0,566711216.8485461
1958.0,ssp585,Nt25,mri-esm2-0,582059376.2562321
1959.0,ssp585,Nt25,mri-esm2-0,602223200.1971314
1960.0,ssp585,Nt25,mri-esm2-0,622481306.9366107
1961.0,ssp585,Nt25,mri-esm2-0,639409499.9260001
1962.0,ssp585,Nt25,mri-esm2-0,659936720.5419531
1963.0,ssp585,Nt25,mri-esm2-0,677660845.6158578
1964.0,ssp585,Nt25,mri-esm2-0,703687831.6643298
1965.0,ssp585,Nt25,mri-esm2-0,725688934.8942155
1966.0,ssp585,Nt25,mri-esm2-0,757668877.5058631
1967.0,ssp585,Nt25,mri-esm2-0,790015680.5028844
1968.0,ssp585,Nt25,mri-esm2-0,825405863.8058139
1969.0,ssp585,Nt25,mri-esm2-0,859875280.5080973
1970.0,ssp585,Nt25,mri-esm2-0,906169141.9672712
1971.0,ssp585,Nt25,mri-esm2-0,949612523.52375
1972.0,ssp585,Nt25,mri-esm2-0,992519923.9154664
1973.0,ssp585,Nt25,mri-esm2-0,1041464783.1626924
1974.0,ssp585,Nt25,mri-esm2-0,1087423569.79064
1975.0,ssp585,Nt25,mri-esm2-0,1132062828.8313231
1976.0,ssp585,Nt25,mri-esm2-0,1184542039.7902093
1977.0,ssp585,Nt25,mri-esm2-0,1234767116.7162642
1978.0,ssp585,Nt25,mri-esm2-0,1291499107.3060112
1979.0,ssp585,Nt25,mri-esm2-0,1349646490.0452232
1980.0,ssp585,Nt25,mri-esm2-0,1400219056.1591196
1981.0,ssp585,Nt25,mri-esm2-0,1459145961.2884212
1982.0,ssp585,Nt25,mri-esm2-0,1522400229.4900336
1983.0,ssp585,Nt25,mri-esm2-0,1583893194.0844986
1984.0,ssp585,Nt25,mri-esm2-0,1647260052.6745374
1985.0,ssp585,Nt25,mri-esm2-0,1705429848.9933286
1986.0,ssp585,Nt25,mri-esm2-0,1766164167.1949778
1987.0,ssp585,Nt25,mri-esm2-0,1823275197.077991
1988.0,ssp585,Nt25,mri-esm2-0,1899888348.0209763
1989.0,ssp585,Nt25,mri-esm2-0,1968772179.595294
1990.0,ssp585,Nt25,mri-esm2-0,2030345798.8649597
1991.0,ssp585,Nt25,mri-esm2-0,2107233000.0140543
1992.0,ssp585,Nt25,mri-esm2-0,2168058217.8266764
1993.0,ssp585,Nt25,mri-esm2-0,2247724947.8405886
1994.0,ssp585,Nt25,mri-esm2-0,2332010921.689225
1995.0,ssp585,Nt25,mri-esm2-0,2409536167.3564234
1996.0,ssp585,Nt25,mri-esm2-0,2481836274.7674317
1997.0,ssp585,Nt25,mri-esm2-0,2558878282.9785366
1998.0,ssp585,Nt25,mri-esm2-0,2636731031.744296
1999.0,ssp585,Nt25,mri-esm2-0,2710479400.036825
2000.0,ssp585,Nt25,mri-esm2-0,2785152226.3023386
2001.0,ssp585,Nt25,mri-esm2-0,2864520224.424515
2002.0,ssp585,Nt25,mri-esm2-0,2925255508.135538
2003.0,ssp585,Nt25,mri-esm2-0,2994303726.180067
2004.0,ssp585,Nt25,mri-esm2-0,3074497743.448921
2005.0,ssp585,Nt25,mri-esm2-0,3153803699.335927
2006.0,ssp585,Nt25,mri-esm2-0,3233623162.136513
