year,ssp,Nt,GCM,counts
1928.0,ssp585,Nt25,ipsl-cm6a-lr,
1929.0,ssp585,Nt25,ipsl-cm6a-lr,
1930.0,ssp585,Nt25,ipsl-cm6a-lr,
1931.0,ssp585,Nt25,ipsl-cm6a-lr,
1932.0,ssp585,Nt25,ipsl-cm6a-lr,
1933.0,ssp585,Nt25,ipsl-cm6a-lr,
1934.0,ssp585,Nt25,ipsl-cm6a-lr,
1935.0,ssp585,Nt25,ipsl-cm6a-lr,
1936.0,ssp585,Nt25,ipsl-cm6a-lr,
1937.0,ssp585,Nt25,ipsl-cm6a-lr,
1938.0,ssp585,Nt25,ipsl-cm6a-lr,
1939.0,ssp585,Nt25,ipsl-cm6a-lr,
1940.0,ssp585,Nt25,ipsl-cm6a-lr,
1941.0,ssp585,Nt25,ipsl-cm6a-lr,
1942.0,ssp585,Nt25,ipsl-cm6a-lr,
1943.0,ssp585,Nt25,ipsl-cm6a-lr,
1944.0,ssp585,Nt25,ipsl-cm6a-lr,
1945.0,ssp585,Nt25,ipsl-cm6a-lr,
1946.0,ssp585,Nt25,ipsl-cm6a-lr,
1947.0,ssp585,Nt25,ipsl-cm6a-lr,
1948.0,ssp585,Nt25,ipsl-cm6a-lr,
1949.0,ssp585,Nt25,ipsl-cm6a-lr,
1950.0,ssp585,Nt25,ipsl-cm6a-lr,
1951.0,ssp585,Nt25,ipsl-cm6a-lr,
1952.0,ssp585,Nt25,ipsl-cm6a-lr,
1953.0,ssp585,Nt25,ipsl-cm6a-lr,
1954.0,ssp585,Nt25,ipsl-cm6a-lr,
1955.0,ssp585,Nt25,ipsl-cm6a-lr,
1956.0,ssp585,Nt25,ipsl-cm6a-lr,
1957.0,ssp585,Nt25,ipsl-cm6a-lr,
1958.0,ssp585,Nt25,ipsl-cm6a-lr,
1959.0,ssp585,Nt25,ipsl-cm6a-lr,
1960.0,ssp585,Nt25,ipsl-cm6a-lr,
1961.0,ssp585,Nt25,ipsl-cm6a-lr,
1962.0,ssp585,Nt25,ipsl-cm6a-lr,
1963.0,ssp585,Nt25,ipsl-cm6a-lr,
1964.0,ssp585,Nt25,ipsl-cm6a-lr,
1965.0,ssp585,Nt25,ipsl-cm6a-lr,
1966.0,ssp585,Nt25,ipsl-cm6a-lr,
1967.0,ssp585,Nt25,ipsl-cm6a-lr,
1968.0,ssp585,Nt25,ipsl-cm6a-lr,
1969.0,ssp585,Nt25,ipsl-cm6a-lr,
1970.0,ssp585,Nt25,ipsl-cm6a-lr,
1971.0,ssp585,Nt25,ipsl-cm6a-lr,
1972.0,ssp585,Nt25,ipsl-cm6a-lr,
1973.0,ssp585,Nt25,ipsl-cm6a-lr,
1974.0,ssp585,Nt25,ipsl-cm6a-lr,
1975.0,ssp585,Nt25,ipsl-cm6a-lr,
1976.0,ssp585,Nt25,ipsl-cm6a-lr,
1977.0,ssp585,Nt25,ipsl-cm6a-lr,
1978.0,ssp585,Nt25,ipsl-cm6a-lr,
1979.0,ssp585,Nt25,ipsl-cm6a-lr,
1980.0,ssp585,Nt25,ipsl-cm6a-lr,
1981.0,ssp585,Nt25,ipsl-cm6a-lr,
1982.0,ssp585,Nt25,ipsl-cm6a-lr,
1983.0,ssp585,Nt25,ipsl-cm6a-lr,
1984.0,ssp585,Nt25,ipsl-cm6a-lr,
1985.0,ssp585,Nt25,ipsl-cm6a-lr,
1986.0,ssp585,Nt25,ipsl-cm6a-lr,
1987.0,ssp585,Nt25,ipsl-cm6a-lr,
1988.0,ssp585,Nt25,ipsl-cm6a-lr,
1989.0,ssp585,Nt25,ipsl-cm6a-lr,
1990.0,ssp585,Nt25,ipsl-cm6a-lr,
1991.0,ssp585,Nt25,ipsl-cm6a-lr,
1992.0,ssp585,Nt25,ipsl-cm6a-lr,
1993.0,ssp585,Nt25,ipsl-cm6a-lr,
1994.0,ssp585,Nt25,ipsl-cm6a-lr,
1995.0,ssp585,Nt25,ipsl-cm6a-lr,
1996.0,ssp585,Nt25,ipsl-cm6a-lr,
1997.0,ssp585,Nt25,ipsl-cm6a-lr,
1998.0,ssp585,Nt25,ipsl-cm6a-lr,
1999.0,ssp585,Nt25,ipsl-cm6a-lr,
2000.0,ssp585,Nt25,ipsl-cm6a-lr,
2001.0,ssp585,Nt25,ipsl-cm6a-lr,
2002.0,ssp585,Nt25,ipsl-cm6a-lr,
2003.0,ssp585,Nt25,ipsl-cm6a-lr,
2004.0,ssp585,Nt25,ipsl-cm6a-lr,
2005.0,ssp585,Nt25,ipsl-cm6a-lr,
2006.0,ssp585,Nt25,ipsl-cm6a-lr,
2007.0,ssp585,Nt25,ipsl-cm6a-lr,
2008.0,ssp585,Nt25,ipsl-cm6a-lr,
2009.0,ssp585,Nt25,ipsl-cm6a-lr,
2010.0,ssp585,Nt25,ipsl-cm6a-lr,
2011.0,ssp585,Nt25,ipsl-cm6a-lr,
2012.0,ssp585,Nt25,ipsl-cm6a-lr,
2013.0,ssp585,Nt25,ipsl-cm6a-lr,
2014.0,ssp585,Nt25,ipsl-cm6a-lr,
2015.0,ssp585,Nt25,ipsl-cm6a-lr,
2016.0,ssp585,Nt25,ipsl-cm6a-lr,
2017.0,ssp585,Nt25,ipsl-cm6a-lr,
2018.0,ssp585,Nt25,ipsl-cm6a-lr,
2019.0,ssp585,Nt25,ipsl-cm6a-lr,
2020.0,ssp585,Nt25,ipsl-cm6a-lr,
2021.0,ssp585,Nt25,ipsl-cm6a-lr,
2022.0,ssp585,Nt25,ipsl-cm6a-lr,
2023.0,ssp585,Nt25,ipsl-cm6a-lr,
2024.0,ssp585,Nt25,ipsl-cm6a-lr,
2025.0,ssp585,Nt25,ipsl-cm6a-lr,
2026.0,ssp585,Nt25,ipsl-cm6a-lr,
2027.0,ssp585,Nt25,ipsl-cm6a-lr,
2028.0,ssp585,Nt25,ipsl-cm6a-lr,
2029.0,ssp585,Nt25,ipsl-cm6a-lr,
2030.0,ssp585,Nt25,ipsl-cm6a-lr,
2031.0,ssp585,Nt25,ipsl-cm6a-lr,
2032.0,ssp585,Nt25,ipsl-cm6a-lr,
2033.0,ssp585,Nt25,ipsl-cm6a-lr,
2034.0,ssp585,Nt25,ipsl-cm6a-lr,
2035.0,ssp585,Nt25,ipsl-cm6a-lr,
2036.0,ssp585,Nt25,ipsl-cm6a-lr,
2037.0,ssp585,Nt25,ipsl-cm6a-lr,
2038.0,ssp585,Nt25,ipsl-cm6a-lr,
2039.0,ssp585,Nt25,ipsl-cm6a-lr,
2040.0,ssp585,Nt25,ipsl-cm6a-lr,
